UTMMAP1,UTMMAP2,UTMMAP3,UTMMAP4,UTMSCALE,LAND_NO,EVAPRICE
5432,1,0624,04,2000,33,2800.00000000
5432,1,0624,04,2000,91,4100.00000000
5432,1,0626,01,2000,2,7500.00000000
5432,1,0626,03,2000,23,1500.00000000
5432,1,0824,00,4000,10,8750.00000000
5432,1,1222,01,2000,3,4050.00000000
5432,1,1224,03,2000,4,3200.00000000
5432,1,1226,02,2000,2,1650.00000000
5432,1,1226,02,2000,42,2000.00000000
5432,1,1226,02,2000,44,2400.00000000
5432,1,1226,02,2000,47,1150.00000000
5432,1,1226,02,2000,78,3200.00000000
5432,1,1226,04,2000,28,1150.00000000
5432,1,1226,04,2000,31,1150.00000000
5432,1,1422,00,4000,2,3500.00000000
5432,1,1426,01,2000,16,2100.00000000
5432,1,1426,01,2000,29,2400.00000000
5432,1,1626,01,2000,39,2700.00000000
5432,1,1626,01,2000,58,2800.00000000
5432,1,1626,01,2000,79,4300.00000000
5432,1,1626,03,2000,25,2800.00000000
5432,1,1626,04,2000,10,2000.00000000
5432,1,2206,00,4000,61,2450.00000000
5432,1,2404,00,4000,7,7900.00000000
5432,1,2406,00,4000,7,1300.00000000
5432,1,2406,00,4000,32,2650.00000000
5432,1,2406,00,4000,41,2450.00000000
5432,1,2406,00,4000,73,2450.00000000
5432,1,2406,00,4000,93,1000.00000000
5432,1,2406,00,4000,94,2350.00000000
5432,1,2406,00,4000,119,2150.00000000
5432,1,2406,00,4000,158,1300.00000000
5432,1,2406,00,4000,177,7900.00000000
5432,1,2406,00,4000,203,2150.00000000
5432,1,2604,00,4000,20,2450.00000000
5432,1,2606,00,4000,22,1950.00000000
5432,1,2606,00,4000,44,2150.00000000
5432,1,2606,00,4000,97,2450.00000000
5432,1,2606,00,4000,131,6750.00000000
5432,1,2606,00,4000,133,5650.00000000
5432,1,2606,00,4000,136,5650.00000000
5432,1,2606,00,4000,196,1550.00000000
5432,1,2606,00,4000,204,1000.00000000
5432,1,2608,00,4000,1,7900.00000000
5432,1,2622,00,4000,1,7500.00000000
5433,1,0000,006,5000,12,130.00000000
5433,1,0000,006,5000,96,130.00000000
5433,1,0000,006,5000,99,130.00000000
5433,1,0000,010,5000,43,190.00000000
5433,1,0000,012,5000,122,170.00000000
5433,1,0000,013,5000,13,250.00000000
5433,1,0000,021,5000,1,400.00000000
5433,1,0000,021,5000,8,300.00000000
5433,1,0000,050,5000,144,250.00000000
5433,1,0000,065,5000,138,250.00000000
5433,1,0000,067,5000,19,330.00000000
5433,1,0000,067,5000,74,180.00000000
5433,1,0000,067,5000,77,180.00000000
5433,1,0000,068,5000,84,230.00000000
5433,1,0000,077,5000,11,250.00000000
5433,1,0000,077,5000,17,250.00000000
5433,1,0000,079,5000,39,1750.00000000
5433,1,0000,079,5000,130,640.00000000
5433,1,0000,079,5000,137,330.00000000
5433,1,0000,092,5000,239,500.00000000
5433,1,0000,106,5000,149,3300.00000000
5433,1,0000,108,5000,31,1500.00000000
5433,1,0000,109,5000,76,1150.00000000
5433,1,0000,120,5000,42,350.00000000
5433,1,0000,120,5000,96,1000.00000000
5433,1,0000,120,5000,110,200.00000000
5433,1,0000,120,5000,138,400.00000000
5433,1,0000,123,5000,14,880.00000000
5433,1,0000,123,5000,23,1000.00000000
5433,1,0000,123,5000,40,1050.00000000
5433,1,0000,123,5000,120,330.00000000
5433,1,0000,124,5000,9,250.00000000
5433,1,0000,125,5000,62,250.00000000
5433,1,0000,133,5000,94,200.00000000
5433,1,0000,139,5000,30,250.00000000
5433,1,0000,139,5000,34,340.00000000
5433,1,0000,139,5000,61,400.00000000
5433,1,0000,140,5000,4,250.00000000
5432,1,0000,004,5000,17,5400.00000000
5432,1,0000,009,5000,12,1150.00000000
5432,1,0000,018,5000,39,2400.00000000
5432,1,0000,018,5000,79,8750.00000000
5432,1,0000,018,5000,83,5400.00000000
5432,1,0000,019,5000,4,7500.00000000
5432,1,0000,138,5000,9,330.00000000
5432,1,0000,138,5000,31,7500.00000000
5432,1,0624,00,4000,9,3750.00000000
5432,1,0624,00,4000,10,5250.00000000
5432,1,0624,02,2000,12,3200.00000000
5432,1,0624,04,2000,20,4500.00000000
5432,1,0624,04,2000,41,2800.00000000
5432,1,0624,04,2000,54,3200.00000000
5432,1,0624,04,2000,57,3200.00000000
5432,1,0624,04,2000,70,2800.00000000
5432,1,0624,04,2000,80,3200.00000000
5432,1,0624,04,2000,83,3200.00000000
5432,1,0624,04,2000,115,3200.00000000
5432,1,1224,04,2000,1,1700.00000000
5432,1,1226,02,2000,50,2650.00000000
5432,1,1226,02,2000,76,3500.00000000
5432,1,1226,02,2000,82,3500.00000000
5432,1,1226,02,2000,98,2800.00000000
5432,1,1226,04,2000,35,3200.00000000
5432,1,1426,01,2000,55,3200.00000000
5432,1,1426,03,2000,2,3050.00000000
5432,1,1426,05,1000,11,7500.00000000
5432,1,1626,01,2000,53,3750.00000000
5432,1,1626,01,2000,89,3200.00000000
5432,1,1626,03,2000,7,2000.00000000
5432,1,1626,04,2000,16,3200.00000000
5432,1,2206,00,4000,23,3150.00000000
5432,1,2206,00,4000,72,2450.00000000
