UTMMAP1,UTMMAP2,UTMMAP3,UTMMAP4,UTMSCALE,LAND_NO,EVAPRICE
4545,2,8604,15,1000,549,600.00000000
4545,2,8606,01,1000,7,1000.00000000
4545,2,8606,01,1000,65,1000.00000000
4545,2,8606,01,1000,90,880.00000000
4545,2,8606,01,1000,124,300.00000000
4545,2,8606,01,1000,1270,1000.00000000
4545,2,8606,02,1000,17,1000.00000000
4545,2,8606,02,1000,80,2500.00000000
4545,2,8606,02,1000,223,1000.00000000
4545,2,8606,02,1000,229,1000.00000000
4546,1,8478,10,1000,15,350.00000000
4546,1,8478,10,1000,18,350.00000000
4546,1,8480,00,4000,8,350.00000000
4546,1,8480,00,4000,37,350.00000000
4546,1,8678,00,4000,7,780.00000000
4546,1,8680,00,4000,13,1550.00000000
4546,1,8680,04,1000,15,4000.00000000
4546,1,8680,04,1000,18,4000.00000000
4546,1,8680,04,1000,21,4000.00000000
4546,1,8680,04,1000,50,1800.00000000
4546,1,8680,04,1000,79,4000.00000000
4546,1,8680,04,1000,108,4000.00000000
4546,1,8680,04,1000,137,1800.00000000
4546,1,8680,08,1000,15,1800.00000000
4546,1,8680,08,1000,79,1800.00000000
4546,1,8680,08,1000,117,1600.00000000
4546,1,8680,08,1000,640,630.00000000
4546,1,8680,12,1000,127,810.00000000
4546,1,8680,12,1000,148,1600.00000000
4546,1,8680,12,1000,162,1900.00000000
4546,1,8680,12,1000,178,1050.00000000
4546,1,8680,12,1000,182,900.00000000
4546,1,8680,12,1000,209,1600.00000000
4546,1,8680,12,1000,331,1600.00000000
4546,1,8680,12,1000,336,1900.00000000
4546,1,8680,16,1000,4,1200.00000000
4546,1,8680,16,1000,6,1350.00000000
4546,1,8680,16,1000,195,1050.00000000
4546,1,8682,00,4000,3,350.00000000
4546,1,8682,00,4000,23,350.00000000
4546,1,8682,00,4000,29,350.00000000
4546,1,8682,00,4000,32,350.00000000
4546,1,8682,00,4000,45,220.00000000
4546,1,8682,00,4000,87,350.00000000
4546,1,8684,00,4000,9,310.00000000
4546,1,8684,00,4000,12,350.00000000
4546,1,8684,00,4000,15,350.00000000
4546,1,8684,00,4000,18,350.00000000
4546,1,8684,00,4000,41,350.00000000
4546,1,8684,00,4000,44,350.00000000
4546,1,8686,00,4000,13,130.00000000
4546,1,8686,00,4000,19,130.00000000
4546,1,8874,15,1000,2,130.00000000
4546,1,8874,15,1000,11,130.00000000
4546,1,8880,00,4000,112,1800.00000000
4546,1,8880,00,4000,118,1600.00000000
4546,1,8880,00,4000,121,1600.00000000
4546,1,8880,00,4000,124,1600.00000000
4546,1,8880,00,4000,171,970.00000000
4546,1,8880,00,4000,173,1800.00000000
4546,1,8880,00,4000,385,1800.00000000
4546,1,8880,00,4000,392,1350.00000000
4546,1,8880,00,4000,394,1800.00000000
4546,1,8880,01,1000,43,1500.00000000
4546,1,8880,01,1000,49,1500.00000000
4546,1,8880,01,1000,56,1300.00000000
4546,1,8880,01,1000,102,2500.00000000
4546,1,8880,01,1000,111,2500.00000000
4546,1,8880,01,1000,139,1500.00000000
4546,1,8880,01,1000,143,2500.00000000
4546,1,8880,01,1000,153,600.00000000
4546,1,8880,05,1000,53,3100.00000000
4546,1,8880,05,1000,68,1400.00000000
4546,1,8880,05,1000,76,1800.00000000
4546,1,8880,05,1000,192,4000.00000000
4546,1,8880,05,1000,196,2700.00000000
4546,1,8880,05,1000,198,3100.00000000
4546,1,8880,05,1000,224,1800.00000000
4546,1,8880,05,1000,227,3100.00000000
4546,1,8880,05,1000,256,1800.00000000
4546,1,8880,05,1000,291,3100.00000000
4546,1,8880,05,1000,323,1600.00000000
4546,1,8880,09,1000,2,4000.00000000
4546,1,8880,09,1000,22,1800.00000000
4546,1,8880,09,1000,31,3100.00000000
4546,1,8880,09,1000,290,1350.00000000
4546,1,8880,09,1000,327,1600.00000000
4546,1,8880,09,1000,330,1600.00000000
4546,1,8880,09,1000,365,1600.00000000
4546,1,8880,09,1000,409,1400.00000000
4546,1,8880,13,1000,9,1600.00000000
4546,1,8880,13,1000,12,1600.00000000
4546,1,8880,13,1000,368,3400.00000000
4546,1,8880,13,1000,383,1900.00000000
4546,1,8882,00,4000,5,1150.00000000
4546,1,8882,00,4000,40,830.00000000
4546,1,8882,10,1000,36,2000.00000000
4546,1,8882,10,1000,80,3400.00000000
4546,1,8882,11,1000,76,1550.00000000
4546,1,8882,13,1000,18,1750.00000000
4546,1,8882,13,1000,26,1800.00000000
4546,1,8882,13,1000,29,1800.00000000
4545,2,8808,15,1000,4,910.00000000
4545,2,8808,15,1000,7,910.00000000
4546,1,0000,067,5000,51,130.00000000
4546,1,0000,067,5000,77,130.00000000
4546,1,0000,067,5000,109,300.00000000
4546,1,0000,122,5000,10,130.00000000
4546,1,0000,123,5000,26,350.00000000
4546,1,0000,123,5000,116,350.00000000
4546,1,0000,123,5000,147,3400.00000000
4546,1,0000,123,5000,154,350.00000000
4546,1,0000,137,5000,139,350.00000000
4546,1,0000,137,5000,232,350.00000000
4546,1,0000,137,5000,233,530.00000000
4546,1,0000,146,5000,2,100.00000000
4546,1,0000,149,5000,2,350.00000000
4546,1,0000,149,5000,50,130.00000000
4546,1,0000,149,5000,73,130.00000000
4546,1,0000,149,5000,89,310.00000000
4546,1,0000,149,5000,108,510.00000000
4546,1,0000,149,5000,118,160.00000000
4546,1,0000,193,5000,11,130.00000000
4546,1,0000,193,5000,14,130.00000000
4546,1,0000,193,5000,35,300.00000000
4546,1,0000,193,5000,85,200.00000000
4546,1,7286,00,4000,23,100.00000000
4546,1,7286,00,4000,26,100.00000000
4546,1,7474,00,4000,5,100.00000000
4546,1,7474,00,4000,8,100.00000000
4546,1,7484,00,4000,8,100.00000000
4546,1,7484,13,1000,20,250.00000000
4546,1,7486,00,4000,9,100.00000000
4546,1,7486,00,4000,12,100.00000000
4546,1,7486,00,4000,36,250.00000000
4546,1,7486,00,4000,62,250.00000000
4546,1,7682,00,4000,21,100.00000000
4546,1,7682,00,4000,44,100.00000000
4546,1,7682,08,1000,6,250.00000000
4546,1,7682,08,1000,29,250.00000000
4546,1,7682,08,1000,32,250.00000000
4546,1,7880,10,1000,6,180.00000000
4546,1,7880,14,1000,8,250.00000000
4546,1,7882,00,4000,6,220.00000000
4546,1,8478,00,4000,17,350.00000000
4546,1,8478,00,4000,20,510.00000000
4546,1,8478,00,4000,120,220.00000000
4546,1,8478,06,1000,5,510.00000000
4546,1,8478,06,1000,8,510.00000000
4546,1,8478,06,1000,11,350.00000000
4546,1,8478,06,1000,66,510.00000000
4546,1,8478,09,1000,46,350.00000000
4546,1,8478,09,1000,66,350.00000000
4546,1,8478,09,1000,69,310.00000000
4546,1,8478,09,1000,75,510.00000000
4546,1,8478,09,1000,91,100.00000000
4546,1,8478,11,1000,2,350.00000000
4546,1,8480,00,4000,2,350.00000000
4546,1,8480,00,4000,5,350.00000000
4546,1,8480,00,4000,28,350.00000000
4546,1,8480,00,4000,34,350.00000000
4546,1,8678,04,1000,11,630.00000000
4546,1,8680,00,4000,10,1550.00000000
4546,1,8680,04,1000,47,4000.00000000
4546,1,8680,04,1000,53,4000.00000000
4546,1,8680,04,1000,111,1800.00000000
4546,1,8680,04,1000,140,4000.00000000
4546,1,8680,04,1000,143,1800.00000000
4546,1,8680,08,1000,24,3100.00000000
4546,1,8680,08,1000,50,3100.00000000
4546,1,8680,08,1000,53,1800.00000000
4546,1,8680,08,1000,86,2700.00000000
4546,1,8680,08,1000,105,1800.00000000
4546,1,8680,08,1000,111,1800.00000000
4546,1,8680,08,1000,204,1800.00000000
4546,1,8680,12,1000,5,1900.00000000
4546,1,8680,12,1000,98,1900.00000000
4546,1,8680,12,1000,145,1600.00000000
4546,1,8680,12,1000,154,1600.00000000
4546,1,8680,12,1000,191,1900.00000000
4546,1,8680,12,1000,194,1550.00000000
4546,1,8680,16,1000,199,900.00000000
4546,1,8680,16,1000,210,1200.00000000
4546,1,8682,00,4000,26,310.00000000
4546,1,8682,00,4000,58,350.00000000
4546,1,8682,16,1000,4,3000.00000000
4546,1,8682,16,1000,6,1600.00000000
4546,1,8682,16,1000,13,3000.00000000
4546,1,8684,00,4000,38,350.00000000
4546,1,8684,00,4000,47,350.00000000
4546,1,8686,00,4000,16,130.00000000
4546,1,8874,14,1000,5,130.00000000
4546,1,8880,00,4000,148,600.00000000
4546,1,8880,00,4000,391,1800.00000000
4545,2,8610,03,1000,78,500.00000000
4545,2,8610,03,1000,87,500.00000000
4545,2,8610,03,1000,123,800.00000000
4545,2,8610,03,1000,139,500.00000000
4545,2,8610,06,1000,16,500.00000000
4545,2,8610,07,1000,168,1200.00000000
4545,2,8610,07,1000,180,1000.00000000
4545,2,8610,07,1000,232,1000.00000000
4545,2,8610,08,1000,227,880.00000000
4545,2,8610,08,1000,228,1000.00000000
4545,2,8610,11,1000,258,1200.00000000
4545,2,8610,13,1000,9,500.00000000
4545,2,8610,13,1000,12,500.00000000
4545,2,8610,13,1000,285,500.00000000
4545,2,8610,13,1000,308,500.00000000
4545,2,8610,13,1000,337,500.00000000
4545,2,8610,13,1000,430,500.00000000
4545,2,8610,16,1000,372,2050.00000000
4545,2,8610,16,1000,375,1500.00000000
4545,2,8610,16,1000,430,1500.00000000
4545,2,8612,00,4000,32,220.00000000
4545,2,8612,00,4000,376,160.00000000
4545,2,8612,00,4000,380,500.00000000
4545,2,8612,00,4000,385,230.00000000
4545,2,8612,00,4000,402,160.00000000
4545,2,8612,00,4000,408,160.00000000
4545,2,8612,00,4000,426,440.00000000
4545,2,8612,00,4000,437,160.00000000
4545,2,8612,02,1000,25,230.00000000
4545,2,8612,05,1000,23,160.00000000
4545,2,8612,05,1000,26,160.00000000
4545,2,8612,05,1000,29,160.00000000
4545,2,8612,06,1000,123,400.00000000
4545,2,8612,06,1000,152,400.00000000
4545,2,8612,06,1000,155,400.00000000
4545,2,8612,06,1000,159,500.00000000
4545,2,8612,06,1000,210,400.00000000
4545,2,8612,06,1000,219,400.00000000
4545,2,8612,07,1000,1,400.00000000
4545,2,8612,07,1000,210,400.00000000
4545,2,8612,07,1000,213,400.00000000
4545,2,8612,10,1000,17,160.00000000
4545,2,8612,10,1000,281,400.00000000
4545,2,8612,10,1000,291,500.00000000
4545,2,8612,11,1000,323,400.00000000
4545,2,8612,11,1000,333,500.00000000
4545,2,8612,11,1000,342,500.00000000
4545,2,8612,13,1000,354,160.00000000
4545,2,8614,00,4000,1,150.00000000
4545,2,8614,00,4000,65,150.00000000
4545,2,8614,00,4000,68,150.00000000
4545,2,8614,00,4000,71,150.00000000
4545,2,8614,00,4000,97,150.00000000
4545,2,8614,00,4000,100,150.00000000
4545,2,8614,00,4000,126,150.00000000
4545,2,8614,14,1000,4,300.00000000
4545,2,8692,00,4000,11,140.00000000
4545,2,8692,00,4000,37,140.00000000
4545,2,8692,00,4000,40,140.00000000
4545,2,8692,00,4000,342,140.00000000
4545,2,8692,02,1000,6,200.00000000
4545,2,8692,02,1000,34,320.00000000
4545,2,8692,02,1000,63,320.00000000
4545,2,8692,02,1000,107,140.00000000
4545,2,8692,02,1000,116,140.00000000
4545,2,8692,03,1000,12,140.00000000
4545,2,8692,03,1000,139,320.00000000
4545,2,8692,03,1000,165,320.00000000
4545,2,8692,03,1000,168,320.00000000
4545,2,8692,03,1000,197,320.00000000
4545,2,8692,03,1000,233,500.00000000
4545,2,8692,03,1000,354,320.00000000
4545,2,8692,05,1000,1,140.00000000
4545,2,8692,06,1000,278,140.00000000
4545,2,8692,06,1000,281,140.00000000
4545,2,8692,06,1000,307,140.00000000
4545,2,8694,00,4000,23,140.00000000
4545,2,8694,00,4000,392,140.00000000
4545,2,8694,01,1000,2,140.00000000
4545,2,8694,01,1000,12,150.00000000
4545,2,8694,02,1000,32,140.00000000
4545,2,8694,02,1000,38,140.00000000
4545,2,8694,03,1000,73,230.00000000
4545,2,8694,03,1000,97,500.00000000
4545,2,8694,03,1000,120,260.00000000
4545,2,8694,03,1000,163,230.00000000
4545,2,8694,05,1000,161,140.00000000
4545,2,8694,06,1000,174,180.00000000
4545,2,8694,06,1000,177,140.00000000
4545,2,8694,06,1000,197,140.00000000
4545,2,8694,10,1000,242,260.00000000
4545,2,8694,10,1000,245,140.00000000
4545,2,8698,06,1000,252,310.00000000
4545,2,8698,06,1000,255,350.00000000
4545,2,8698,07,1000,278,310.00000000
4545,2,8698,09,1000,317,250.00000000
4545,2,8698,09,1000,323,250.00000000
4545,2,8698,10,1000,16,250.00000000
4545,2,8698,10,1000,22,250.00000000
4545,2,8698,10,1000,25,250.00000000
4545,2,8698,10,1000,47,350.00000000
4545,2,8698,10,1000,332,260.00000000
4545,2,8698,11,1000,362,350.00000000
4545,2,8806,01,1000,3,23000.00000000
4545,2,8806,01,1000,61,2500.00000000
4545,2,8806,01,1000,108,200.00000000
4545,2,8806,01,1000,118,8000.00000000
4545,2,8806,01,1000,122,2500.00000000
4545,2,8806,01,1000,418,1650.00000000
4545,2,8806,02,1000,1,16500.00000000
4545,2,8806,02,1000,12,1000.00000000
4545,2,8806,02,1000,13,2500.00000000
4545,2,8806,02,1000,15,1000.00000000
4545,2,8806,02,1000,109,2500.00000000
4545,2,8806,02,1000,122,300.00000000
4545,2,8806,02,1000,134,1000.00000000
4545,2,8806,02,1000,140,1000.00000000
4545,2,8806,02,1000,151,300.00000000
4545,2,8806,02,1000,154,300.00000000
4545,2,8806,05,1000,212,2000.00000000
4545,2,8806,05,1000,231,1200.00000000
4545,2,8806,05,1000,234,1200.00000000
4545,2,8806,05,1000,434,8000.00000000
4545,2,8806,09,1000,29,800.00000000
4545,2,8806,09,1000,39,2000.00000000
4545,2,8806,09,1000,279,1200.00000000
4545,2,8806,09,1000,302,1200.00000000
4545,2,8806,09,1000,305,1200.00000000
4545,2,8806,09,1000,331,1200.00000000
4545,2,8806,09,1000,360,1200.00000000
4545,2,8806,13,1000,1,700.00000000
4545,2,8806,13,1000,4,700.00000000
4545,2,8806,13,1000,22,1200.00000000
4545,2,8808,09,1000,14,2500.00000000
4545,2,8808,13,1000,81,2800.00000000
4545,2,8808,13,1000,84,2800.00000000
4545,2,8808,13,1000,94,23000.00000000
4545,2,8808,15,1000,142,910.00000000
4545,2,8808,15,1000,150,200.00000000
4545,2,8808,15,1000,171,910.00000000
4546,1,0000,067,5000,3,130.00000000
4546,1,0000,067,5000,41,130.00000000
4546,1,0000,067,5000,64,300.00000000
4546,1,0000,067,5000,96,300.00000000
4546,1,0000,067,5000,114,260.00000000
4546,1,0000,082,5000,8,350.00000000
4546,1,0000,094,5000,4,130.00000000
4546,1,0000,123,5000,51,350.00000000
4546,1,0000,123,5000,135,350.00000000
4546,1,0000,137,5000,24,1400.00000000
4546,1,0000,137,5000,106,1500.00000000
4546,1,0000,137,5000,112,1500.00000000
4546,1,0000,137,5000,213,1600.00000000
4546,1,0000,137,5000,283,2000.00000000
4546,1,0000,149,5000,66,130.00000000
4546,1,0000,149,5000,76,350.00000000
4546,1,0000,149,5000,112,190.00000000
4546,1,0000,149,5000,124,130.00000000
4546,1,0000,151,5000,29,600.00000000
4546,1,0000,163,5000,5,130.00000000
4546,1,0000,165,5000,2,600.00000000
4546,1,0000,165,5000,5,600.00000000
4546,1,0000,165,5000,8,600.00000000
4546,1,0000,192,5000,14,130.00000000
4546,1,0000,193,5000,22,300.00000000
4546,1,0000,193,5000,59,130.00000000
4546,1,0000,193,5000,62,130.00000000
4546,1,7484,13,1000,8,100.00000000
4546,1,7484,14,1000,5,250.00000000
4546,1,7484,14,1000,8,250.00000000
4546,1,7484,14,1000,34,250.00000000
4546,1,7486,00,4000,23,250.00000000
4546,1,7486,00,4000,26,250.00000000
4546,1,7682,00,4000,66,100.00000000
4546,1,7682,00,4000,69,100.00000000
4546,1,7682,08,1000,22,250.00000000
4546,1,7682,08,1000,25,250.00000000
4546,1,7878,02,1000,17,250.00000000
4546,1,7878,02,1000,23,250.00000000
4546,1,7878,02,1000,26,250.00000000
4546,1,7878,03,1000,9,250.00000000
4546,1,7880,00,4000,17,100.00000000
4546,1,7880,14,1000,18,250.00000000
4546,1,7882,00,4000,3,100.00000000
4545,2,8612,06,1000,203,400.00000000
4545,2,8612,06,1000,441,400.00000000
4545,2,8612,06,1000,444,350.00000000
4545,2,8612,07,1000,203,400.00000000
4545,2,8612,07,1000,226,400.00000000
4545,2,8612,07,1000,232,400.00000000
4545,2,8612,09,1000,267,160.00000000
4545,2,8612,10,1000,8,500.00000000
4545,2,8612,10,1000,30,160.00000000
4545,2,8612,10,1000,271,300.00000000
4545,2,8612,10,1000,275,350.00000000
4545,2,8612,10,1000,306,160.00000000
4545,2,8612,10,1000,448,400.00000000
4545,2,8612,11,1000,316,400.00000000
4545,2,8612,11,1000,345,400.00000000
4545,2,8614,00,4000,21,250.00000000
4545,2,8614,00,4000,22,200.00000000
4545,2,8614,00,4000,49,150.00000000
4545,2,8614,00,4000,55,150.00000000
4545,2,8614,00,4000,84,150.00000000
4545,2,8614,00,4000,107,150.00000000
4545,2,8614,00,4000,113,150.00000000
4545,2,8614,00,4000,139,150.00000000
4545,2,8614,00,4000,146,250.00000000
4545,2,8614,00,4000,174,150.00000000
4545,2,8614,14,1000,11,300.00000000
4545,2,8616,00,4000,4,100.00000000
4545,2,8692,00,4000,24,140.00000000
4545,2,8692,00,4000,27,140.00000000
4545,2,8692,02,1000,18,320.00000000
4545,2,8692,02,1000,76,320.00000000
4545,2,8692,02,1000,79,320.00000000
4545,2,8692,02,1000,82,320.00000000
4545,2,8692,02,1000,94,140.00000000
4545,2,8692,02,1000,100,140.00000000
4545,2,8692,03,1000,4,320.00000000
4545,2,8692,03,1000,129,320.00000000
4545,2,8692,03,1000,155,320.00000000
4545,2,8692,03,1000,158,320.00000000
4545,2,8692,03,1000,181,320.00000000
4545,2,8692,03,1000,187,320.00000000
4545,2,8692,03,1000,210,320.00000000
4545,2,8692,03,1000,219,320.00000000
4545,2,8692,03,1000,367,320.00000000
4545,2,8692,05,1000,252,140.00000000
4545,2,8692,06,1000,297,140.00000000
4545,2,8692,06,1000,317,140.00000000
4545,2,8692,07,1000,326,140.00000000
4545,2,8694,00,4000,7,140.00000000
4545,2,8694,00,4000,10,140.00000000
4545,2,8694,00,4000,13,140.00000000
4545,2,8694,00,4000,379,140.00000000
4545,2,8694,01,1000,15,140.00000000
4545,2,8694,02,1000,16,140.00000000
4545,2,8694,02,1000,25,140.00000000
4545,2,8694,02,1000,48,140.00000000
4545,2,8694,03,1000,69,260.00000000
4545,2,8694,03,1000,81,200.00000000
4545,2,8694,03,1000,86,230.00000000
4545,2,8694,03,1000,101,260.00000000
4545,2,8694,03,1000,115,230.00000000
4545,2,8694,03,1000,156,140.00000000
4545,2,8694,03,1000,165,260.00000000
4545,2,8694,03,1000,168,260.00000000
4545,2,8694,03,1000,174,500.00000000
4545,2,8694,03,1000,179,230.00000000
4545,2,8694,05,1000,3,140.00000000
4545,2,8694,07,1000,199,200.00000000
4545,2,8694,07,1000,219,440.00000000
4545,2,8694,11,1000,4,440.00000000
4545,2,8694,14,1000,291,140.00000000
4545,2,8694,15,1000,334,320.00000000
4545,2,8694,15,1000,360,320.00000000
4545,2,8694,15,1000,363,320.00000000
4545,2,8696,00,4000,13,150.00000000
4545,2,8696,00,4000,142,260.00000000
4545,2,8696,00,4000,205,260.00000000
4545,2,8696,00,4000,222,150.00000000
4545,2,8696,01,1000,131,150.00000000
4545,2,8696,02,1000,3,140.00000000
4545,2,8696,14,1000,2,140.00000000
4545,2,8696,14,1000,83,140.00000000
4545,2,8698,00,4000,14,150.00000000
4545,2,8698,00,4000,383,150.00000000
4545,2,8698,00,4000,444,150.00000000
4545,2,8698,00,4000,457,440.00000000
4545,2,8698,01,1000,21,200.00000000
4545,2,8698,01,1000,24,220.00000000
4545,2,8698,01,1000,27,250.00000000
4545,2,8698,01,1000,50,200.00000000
4545,2,8698,02,1000,55,150.00000000
4545,2,8698,03,1000,99,150.00000000
4545,2,8694,07,1000,209,260.00000000
4545,2,8694,10,1000,236,140.00000000
4545,2,8694,10,1000,239,140.00000000
4545,2,8694,14,1000,304,140.00000000
4545,2,8694,14,1000,307,140.00000000
4545,2,8696,00,4000,8,300.00000000
4545,2,8696,00,4000,10,260.00000000
4545,2,8696,00,4000,107,300.00000000
4545,2,8696,00,4000,116,150.00000000
4545,2,8696,00,4000,132,260.00000000
4545,2,8696,00,4000,136,300.00000000
4545,2,8696,02,1000,13,140.00000000
4545,2,8696,02,1000,16,140.00000000
4545,2,8696,06,1000,38,300.00000000
4545,2,8696,13,1000,69,150.00000000
4545,2,8696,14,1000,76,140.00000000
4545,2,8696,15,1000,96,140.00000000
4545,2,8698,00,4000,427,250.00000000
4545,2,8698,01,1000,8,250.00000000
4545,2,8698,01,1000,34,200.00000000
4545,2,8698,02,1000,66,570.00000000
4545,2,8698,02,1000,69,570.00000000
4545,2,8698,02,1000,457,150.00000000
4545,2,8698,02,1000,459,350.00000000
4545,2,8698,05,1000,106,200.00000000
4545,2,8698,05,1000,118,220.00000000
4545,2,8698,05,1000,124,220.00000000
4545,2,8698,06,1000,20,310.00000000
4545,2,8698,06,1000,58,350.00000000
4545,2,8698,06,1000,142,350.00000000
4545,2,8698,06,1000,145,350.00000000
4545,2,8698,06,1000,177,350.00000000
4545,2,8698,06,1000,206,350.00000000
4545,2,8698,07,1000,284,260.00000000
4545,2,8698,07,1000,287,260.00000000
4545,2,8698,10,1000,13,250.00000000
4545,2,8698,10,1000,36,250.00000000
4545,2,8698,10,1000,42,250.00000000
4545,2,8698,10,1000,65,350.00000000
4545,2,8804,00,4000,1,490.00000000
4545,2,8806,01,1000,1,26500.00000000
4545,2,8806,01,1000,27,26500.00000000
4545,2,8806,01,1000,40,8000.00000000
4545,2,8806,01,1000,43,8000.00000000
4545,2,8806,01,1000,72,8000.00000000
4545,2,8806,01,1000,82,200.00000000
4545,2,8806,01,1000,98,8000.00000000
4545,2,8806,01,1000,110,2500.00000000
4545,2,8806,01,1000,117,26500.00000000
4545,2,8806,01,1000,421,2500.00000000
4545,2,8806,02,1000,2,880.00000000
4545,2,8806,02,1000,4,2500.00000000
4545,2,8806,03,1000,17,200.00000000
4545,2,8806,03,1000,165,200.00000000
4545,2,8806,05,1000,13,1200.00000000
4545,2,8806,05,1000,213,780.00000000
4545,2,8806,05,1000,215,2000.00000000
4545,2,8806,05,1000,428,1200.00000000
4545,2,8806,05,1000,433,2000.00000000
4545,2,8806,05,1000,436,200.00000000
4545,2,8806,09,1000,17,1200.00000000
4545,2,8806,09,1000,20,1200.00000000
4545,2,8806,09,1000,292,2000.00000000
4545,2,8806,09,1000,312,1050.00000000
4545,2,8806,09,1000,322,1200.00000000
4545,2,8806,09,1000,351,1200.00000000
4545,2,8806,13,1000,13,700.00000000
4545,2,8806,13,1000,14,610.00000000
4545,2,8806,13,1000,19,700.00000000
4545,2,8808,09,1000,8,2500.00000000
4545,2,8808,09,1000,31,2500.00000000
4545,2,8808,09,1000,40,2500.00000000
4545,2,8808,09,1000,50,600.00000000
4545,2,8808,13,1000,3,2450.00000000
4545,2,8808,13,1000,49,15000.00000000
4545,2,8808,13,1000,64,2800.00000000
4545,2,8808,13,1000,86,26500.00000000
4545,2,8808,14,1000,109,2500.00000000
4545,2,8808,14,1000,135,2500.00000000
4545,2,8808,14,1000,164,2500.00000000
4545,2,8808,15,1000,6,910.00000000
4545,2,8808,15,1000,149,800.00000000
4546,1,0000,067,5000,15,130.00000000
4546,1,0000,067,5000,82,260.00000000
4546,1,0000,067,5000,105,260.00000000
4546,1,0000,123,5000,1,350.00000000
4546,1,0000,123,5000,52,600.00000000
4546,1,0000,126,5000,8,100.00000000
4546,1,0000,136,5000,5,820.00000000
4546,1,0000,137,5000,59,1600.00000000
4546,1,0000,137,5000,78,600.00000000
4546,1,0000,137,5000,82,1600.00000000
4545,2,8612,07,1000,445,400.00000000
4545,2,8612,09,1000,245,160.00000000
4545,2,8612,10,1000,31,160.00000000
4545,2,8612,10,1000,298,400.00000000
4545,2,8612,10,1000,301,400.00000000
4545,2,8612,11,1000,4,300.00000000
4545,2,8614,00,4000,20,250.00000000
4545,2,8614,00,4000,43,250.00000000
4545,2,8614,00,4000,109,150.00000000
4545,2,8614,00,4000,118,260.00000000
4545,2,8614,00,4000,135,150.00000000
4545,2,8614,00,4000,138,150.00000000
4545,2,8614,14,1000,5,260.00000000
4545,2,8614,14,1000,7,300.00000000
4545,2,8692,00,4000,5,140.00000000
4545,2,8692,02,1000,11,320.00000000
4545,2,8692,02,1000,13,280.00000000
4545,2,8692,02,1000,55,180.00000000
4545,2,8692,02,1000,101,140.00000000
4545,2,8692,02,1000,104,140.00000000
4545,2,8692,02,1000,130,140.00000000
4545,2,8692,03,1000,125,320.00000000
4545,2,8692,03,1000,151,320.00000000
4545,2,8692,03,1000,154,320.00000000
4545,2,8692,03,1000,180,320.00000000
4545,2,8692,03,1000,183,320.00000000
4545,2,8692,03,1000,186,320.00000000
4545,2,8692,05,1000,256,140.00000000
4545,2,8692,06,1000,266,140.00000000
4545,2,8692,06,1000,295,140.00000000
4545,2,8692,06,1000,301,140.00000000
4545,2,8692,06,1000,321,140.00000000
4545,2,8692,07,1000,324,140.00000000
4545,2,8692,07,1000,327,140.00000000
4545,2,8692,07,1000,330,140.00000000
4545,2,8694,00,4000,383,140.00000000
4545,2,8694,01,1000,11,180.00000000
4545,2,8694,02,1000,29,140.00000000
4545,2,8694,02,1000,58,140.00000000
4545,2,8694,03,1000,114,230.00000000
4545,2,8694,03,1000,184,180.00000000
4545,2,8694,03,1000,187,260.00000000
4545,2,8694,03,1000,396,260.00000000
4545,2,8694,06,1000,185,140.00000000
4545,2,8694,07,1000,200,230.00000000
4545,2,8694,07,1000,203,230.00000000
4545,2,8694,07,1000,220,140.00000000
4545,2,8694,07,1000,224,500.00000000
4545,2,8694,07,1000,229,230.00000000
4545,2,8694,10,1000,230,140.00000000
4545,2,8694,11,1000,267,260.00000000
4545,2,8694,14,1000,324,140.00000000
4545,2,8694,15,1000,357,500.00000000
4545,2,8696,00,4000,139,300.00000000
4545,2,8696,00,4000,199,200.00000000
4545,2,8696,00,4000,215,150.00000000
4545,2,8696,00,4000,221,150.00000000
4545,2,8696,02,1000,10,140.00000000
4545,2,8696,10,1000,2,140.00000000
4545,2,8696,10,1000,50,180.00000000
4545,2,8696,10,1000,53,180.00000000
4545,2,8696,15,1000,3,140.00000000
4545,2,8698,00,4000,378,250.00000000
4545,2,8698,00,4000,379,150.00000000
4545,2,8698,00,4000,392,220.00000000
4545,2,8698,00,4000,395,220.00000000
4545,2,8698,00,4000,402,150.00000000
4545,2,8698,00,4000,440,150.00000000
4545,2,8698,01,1000,46,250.00000000
4545,2,8698,02,1000,54,150.00000000
4545,2,8698,02,1000,75,650.00000000
4545,2,8698,03,1000,98,150.00000000
4545,2,8698,05,1000,127,250.00000000
4545,2,8698,05,1000,135,220.00000000
4545,2,8698,06,1000,8,350.00000000
4545,2,8698,06,1000,11,350.00000000
4545,2,8698,06,1000,17,350.00000000
4545,2,8698,06,1000,40,350.00000000
4545,2,8698,06,1000,69,350.00000000
4545,2,8698,06,1000,159,350.00000000
4545,2,8698,06,1000,168,350.00000000
4545,2,8698,06,1000,223,350.00000000
4545,2,8698,06,1000,226,350.00000000
4545,2,8698,06,1000,243,650.00000000
4545,2,8698,06,1000,258,310.00000000
4545,2,8698,06,1000,460,570.00000000
4545,2,8698,07,1000,274,150.00000000
4545,2,8698,07,1000,281,310.00000000
4545,2,8698,09,1000,288,250.00000000
4545,2,8698,09,1000,305,220.00000000
4545,2,8698,10,1000,51,250.00000000
4545,2,8698,10,1000,76,350.00000000
4546,1,7878,02,1000,18,250.00000000
