UTMMAP1,UTMMAP2,UTMMAP3,UTMMAP4,UTMSCALE,LAND_NO,EVAPRICE
4728,3,4862,04,2000,8,550.00000000
4728,3,4862,04,2000,10,1000.00000000
4728,3,5052,00,4000,8,380.00000000
4728,3,5052,00,4000,9,200.00000000
4728,3,5058,00,4000,501,1000.00000000
4728,3,5058,01,2000,13,400.00000000
4728,3,5058,01,2000,22,350.00000000
4728,3,5058,01,2000,42,400.00000000
4728,3,5058,01,2000,45,400.00000000
4728,3,5058,04,2000,1,400.00000000
4728,3,5060,01,2000,3,300.00000000
4728,3,5060,01,2000,6,300.00000000
4728,3,5060,01,2000,7,400.00000000
4728,3,5060,01,2000,10,350.00000000
4728,3,5060,01,2000,42,400.00000000
4728,3,5060,03,2000,7,260.00000000
4728,3,5060,03,2000,26,630.00000000
4728,3,5060,03,2000,41,350.00000000
4728,3,5060,03,2000,53,550.00000000
4728,3,5060,03,2000,128,400.00000000
4728,3,5062,00,4000,2,130.00000000
4728,3,5062,00,4000,25,200.00000000
4728,3,5062,00,4000,502,550.00000000
4728,3,5062,00,4000,510,840.00000000
4728,3,5062,00,4000,551,400.00000000
4728,3,5062,01,2000,21,180.00000000
4728,3,5062,01,2000,29,130.00000000
4728,3,5062,02,2000,1,130.00000000
4728,3,5062,03,2000,28,400.00000000
4728,3,5062,04,2000,2,190.00000000
4728,3,5064,00,4000,84,200.00000000
4728,3,5064,00,4000,506,1200.00000000
4728,3,5064,00,4000,532,550.00000000
4728,3,5064,00,4000,535,550.00000000
4728,3,5252,02,2000,17,250.00000000
4728,3,5252,02,2000,35,300.00000000
4728,3,5252,02,2000,43,600.00000000
4728,3,5252,04,2000,7,300.00000000
4728,3,5252,04,2000,21,260.00000000
4728,3,5252,04,2000,57,170.00000000
4728,3,5252,04,2000,59,260.00000000
4728,3,5254,01,2000,1,130.00000000
4728,3,5254,03,2000,25,300.00000000
4728,3,5254,04,2000,50,130.00000000
4728,3,5254,04,2000,53,130.00000000
4728,3,5258,00,4000,512,860.00000000
4728,3,5258,00,4000,515,1150.00000000
4728,3,5258,00,4000,548,190.00000000
4728,3,5258,02,2000,1,980.00000000
4728,3,5258,03,2000,12,860.00000000
4728,3,5258,04,2000,20,190.00000000
4728,3,5258,04,2000,31,1850.00000000
4728,3,5264,00,4000,505,180.00000000
4728,3,5266,00,4000,526,100.00000000
4728,3,5268,02,2000,3,200.00000000
4728,3,5268,02,2000,7,180.00000000
4728,3,5268,02,2000,35,200.00000000
4728,3,5268,02,2000,68,150.00000000
4728,3,5268,04,2000,13,130.00000000
4728,3,5270,00,4000,516,230.00000000
4728,3,5270,00,4000,526,130.00000000
4728,3,5270,04,2000,18,130.00000000
4728,3,5270,04,2000,27,130.00000000
4728,3,5270,04,2000,83,150.00000000
4728,3,5270,04,2000,103,180.00000000
4728,3,5272,00,4000,526,130.00000000
4728,3,5272,00,4000,561,200.00000000
4728,3,5452,01,2000,11,300.00000000
4728,3,5452,01,2000,84,170.00000000
4728,3,5452,01,2000,125,200.00000000
4728,3,5452,01,2000,130,300.00000000
4728,3,5452,03,2000,35,100.00000000
4728,3,5454,01,2000,2,600.00000000
4728,3,5454,02,2000,3,100.00000000
4728,3,5454,03,2000,11,280.00000000
4728,3,5454,03,2000,19,300.00000000
4728,3,5454,03,2000,91,530.00000000
4728,3,5454,03,2000,101,200.00000000
4728,3,5454,03,2000,104,200.00000000
4728,3,5456,00,4000,13,320.00000000
4728,3,5456,02,2000,9,160.00000000
4728,3,5456,02,2000,14,100.00000000
4728,3,5456,02,2000,20,100.00000000
4728,3,5456,04,2000,8,170.00000000
4728,3,5658,01,2000,82,150.00000000
4728,3,5658,01,2000,88,1250.00000000
4728,3,5658,01,2000,94,100.00000000
4728,3,5658,01,2000,127,130.00000000
4728,3,5658,01,2000,151,250.00000000
4728,3,5658,01,2000,164,530.00000000
4728,3,5658,01,2000,174,250.00000000
4728,3,5658,02,2000,12,130.00000000
4728,3,5658,02,2000,15,130.00000000
4728,3,5658,05,1000,15,2500.00000000
4728,3,5658,05,1000,21,250.00000000
4728,3,5658,05,1000,24,250.00000000
4728,3,5658,05,1000,501,220.00000000
4728,3,5658,05,1000,513,530.00000000
4728,3,5658,05,1000,529,2500.00000000
4728,3,5658,05,1000,538,250.00000000
4728,3,5658,05,1000,559,220.00000000
4728,3,5658,09,1000,2,250.00000000
4728,3,5658,09,1000,31,250.00000000
4728,3,5658,09,1000,37,250.00000000
4728,3,5658,09,1000,510,250.00000000
4728,3,5658,13,1000,502,130.00000000
4728,3,5658,14,1000,12,150.00000000
4728,3,5660,01,2000,19,150.00000000
4728,3,5660,02,2000,20,380.00000000
4728,3,5660,02,2000,46,200.00000000
4728,3,5660,02,2000,55,380.00000000
4728,3,5660,02,2000,58,380.00000000
4728,3,5660,03,2000,32,320.00000000
4728,3,5660,03,2000,47,100.00000000
4728,3,5660,03,2000,71,700.00000000
4728,3,5660,03,2000,85,530.00000000
4728,3,5660,04,2000,40,130.00000000
4728,3,5660,04,2000,43,130.00000000
4728,3,5660,04,2000,46,130.00000000
4728,3,5660,04,2000,78,180.00000000
4728,3,5660,14,1000,501,450.00000000
4728,3,5662,00,4000,22,100.00000000
4728,3,5662,00,4000,49,130.00000000
4728,3,5662,00,4000,74,100.00000000
4728,3,5662,00,4000,77,100.00000000
4728,3,5662,00,4000,80,150.00000000
4728,3,5662,02,2000,25,330.00000000
4728,3,5662,04,2000,2,100.00000000
4728,3,5662,04,2000,3,130.00000000
4728,3,5662,04,2000,35,130.00000000
4728,3,5662,04,2000,64,130.00000000
4728,3,5664,02,2000,5,200.00000000
4728,3,5664,02,2000,21,130.00000000
4728,3,5664,02,2000,75,150.00000000
4728,3,5674,00,4000,520,200.00000000
4728,3,5674,00,4000,526,1200.00000000
4728,3,5674,00,4000,529,550.00000000
4728,3,5674,00,4000,549,1200.00000000
4728,3,5676,00,4000,28,1150.00000000
4728,3,5676,00,4000,511,200.00000000
4728,3,5676,00,4000,523,550.00000000
4728,3,5676,00,4000,527,260.00000000
4728,3,5676,01,2000,24,380.00000000
4728,3,5676,01,2000,51,300.00000000
4728,3,5676,03,2000,15,300.00000000
4728,3,5676,03,2000,42,260.00000000
4728,3,5676,03,2000,47,300.00000000
4728,3,5676,03,2000,65,130.00000000
4728,3,5676,03,2000,85,230.00000000
4728,3,5676,04,2000,39,300.00000000
4728,3,5860,00,4000,10,430.00000000
4728,3,5860,00,4000,15,330.00000000
4728,3,5860,00,4000,18,130.00000000
4728,3,5860,00,4000,21,130.00000000
4728,3,5860,00,4000,24,130.00000000
4728,3,5860,01,2000,42,800.00000000
4728,3,5860,01,2000,45,130.00000000
4728,3,5860,03,2000,1,430.00000000
4728,3,5862,00,4000,5,100.00000000
4728,3,5862,00,4000,95,100.00000000
4728,3,5862,03,2000,22,100.00000000
4728,3,5864,01,2000,9,200.00000000
4728,3,5866,03,2000,3,160.00000000
4728,3,5866,03,2000,25,380.00000000
4728,3,5876,01,2000,3,340.00000000
4728,3,5876,01,2000,10,260.00000000
4728,3,5876,01,2000,20,150.00000000
4728,3,6000,08,1000,601,10000.00000000
4728,3,6058,04,2000,24,110.00000000
4728,3,6060,00,4000,2,130.00000000
4728,3,6256,00,4000,2,50.00000000
4728,3,6258,03,2000,9,160.00000000
4728,3,6258,03,2000,24,50.00000000
4728,3,6456,00,4000,8,50.00000000
4728,3,6456,00,4000,37,50.00000000
4728,3,6456,00,4000,45,130.00000000
4728,1,6600,14,1000,17,150.00000000
4728,1,6600,14,1000,28,300.00000000
4728,1,6698,00,4000,1,260.00000000
4728,1,6698,01,1000,49,1500.00000000
4728,1,6698,01,1000,554,1500.00000000
4728,1,6698,01,1000,560,1500.00000000
4728,1,6698,02,1000,21,1500.00000000
4728,1,6698,02,1000,61,250.00000000
4728,1,6698,02,1000,90,250.00000000
4728,1,6698,02,1000,109,750.00000000
4728,1,6698,02,1000,117,150.00000000
4728,1,6698,02,1000,132,300.00000000
4728,3,0000,093,5000,6,200.00000000
4728,3,0000,094,5000,20,200.00000000
4728,3,0000,096,5000,5,100.00000000
4728,3,0000,098,5000,3,130.00000000
4728,3,0000,106,5000,19,200.00000000
4728,3,0000,109,5000,18,100.00000000
4728,3,0000,109,5000,24,100.00000000
4728,3,0000,110,5000,34,380.00000000
4728,3,0000,111,5000,36,150.00000000
4728,3,0000,111,5000,94,100.00000000
4728,3,0000,122,5000,27,100.00000000
4728,3,0000,122,5000,83,130.00000000
4728,3,0000,123,5000,65,250.00000000
4728,3,0000,124,5000,7,380.00000000
4728,3,0000,127,5000,2,100.00000000
4728,3,0000,127,5000,24,50.00000000
4728,3,0000,129,5000,4,50.00000000
4728,3,0000,135,5000,5,100.00000000
4728,3,0000,135,5000,66,100.00000000
4728,3,0000,135,5000,95,130.00000000
4728,3,0000,136,5000,128,100.00000000
4728,3,0000,139,5000,28,100.00000000
4728,3,0000,140,5000,43,100.00000000
4728,3,0000,140,5000,55,110.00000000
4728,3,0000,141,5000,9,110.00000000
4728,3,0000,141,5000,153,300.00000000
4728,3,0000,142,5000,95,130.00000000
4728,3,0000,147,5000,21,130.00000000
4728,3,0000,155,5000,85,50.00000000
4728,3,0000,155,5000,88,50.00000000
4728,3,0000,159,5000,34,130.00000000
4728,3,0000,159,5000,37,130.00000000
4728,3,0000,160,5000,68,130.00000000
4728,3,0000,161,5000,53,260.00000000
4728,3,0000,161,5000,80,130.00000000
4728,3,0000,161,5000,81,170.00000000
4728,3,0000,173,5000,25,200.00000000
4728,3,0000,173,5000,37,130.00000000
4728,3,4852,01,2000,17,230.00000000
4728,3,4852,01,2000,20,130.00000000
4728,3,4860,02,2000,11,840.00000000
4728,3,4860,02,2000,14,730.00000000
4728,3,4860,02,2000,17,1350.00000000
4728,3,4860,02,2000,22,400.00000000
4728,3,4860,04,2000,1,650.00000000
4728,3,4860,04,2000,12,350.00000000
4728,3,4860,04,2000,63,1000.00000000
4728,3,4860,04,2000,64,400.00000000
4728,3,4862,00,4000,19,260.00000000
4728,3,4862,00,4000,503,200.00000000
4728,3,5052,00,4000,27,600.00000000
4728,3,5058,00,4000,502,1350.00000000
4728,3,5058,01,2000,16,260.00000000
4728,3,5058,01,2000,49,400.00000000
4728,3,5058,02,2000,33,350.00000000
4728,3,5060,00,4000,510,840.00000000
4728,3,5060,01,2000,26,630.00000000
4728,3,5060,01,2000,43,350.00000000
4728,3,5060,03,2000,81,200.00000000
4728,3,5060,03,2000,97,400.00000000
4728,3,5060,03,2000,100,400.00000000
4728,3,5060,05,1000,6,400.00000000
4728,3,5062,00,4000,31,1000.00000000
4728,3,5062,00,4000,552,400.00000000
4728,3,5062,01,2000,8,770.00000000
4728,3,5062,01,2000,26,100.00000000
4728,3,5062,01,2000,30,130.00000000
4728,3,5064,00,4000,17,1200.00000000
4728,3,5064,00,4000,51,550.00000000
4728,3,5064,00,4000,53,130.00000000
4728,3,5064,00,4000,71,840.00000000
4728,3,5064,00,4000,528,200.00000000
4728,3,5064,00,4000,533,550.00000000
4728,3,5064,00,4000,536,550.00000000
4728,3,5064,00,4000,537,100.00000000
4728,3,5252,02,2000,2,280.00000000
4728,3,5252,04,2000,23,260.00000000
4728,3,5252,04,2000,60,200.00000000
4728,3,5254,02,2000,9,130.00000000
4728,3,5254,03,2000,2,170.00000000
4728,3,5862,00,4000,58,130.00000000
4728,3,5862,00,4000,78,150.00000000
4728,3,5862,00,4000,87,130.00000000
4728,3,5862,03,2000,17,130.00000000
4728,3,5862,03,2000,20,130.00000000
4728,3,5862,03,2000,23,130.00000000
4728,3,5864,01,2000,7,130.00000000
4728,3,5864,01,2000,13,130.00000000
4728,3,5864,01,2000,19,160.00000000
4728,3,5864,03,2000,20,150.00000000
4728,3,5866,03,2000,13,380.00000000
4728,3,5866,03,2000,15,140.00000000
4728,3,5866,03,2000,26,160.00000000
4728,3,5874,00,4000,5,200.00000000
4728,3,6058,04,2000,7,130.00000000
4728,3,6058,04,2000,17,50.00000000
4728,3,6060,00,4000,5,130.00000000
4728,3,6060,00,4000,14,130.00000000
4728,3,6060,03,2000,2,600.00000000
4728,3,6256,02,2000,1,65.00000000
4728,3,6258,03,2000,16,300.00000000
4728,3,6258,03,2000,17,160.00000000
4728,3,6456,00,4000,4,80.00000000
4728,3,6456,00,4000,20,50.00000000
4728,3,6456,00,4000,30,100.00000000
4728,3,6456,01,2000,15,50.00000000
4728,3,6458,00,4000,4,50.00000000
4728,3,6458,00,4000,26,160.00000000
4728,3,6458,00,4000,40,190.00000000
4728,3,6458,00,4000,84,260.00000000
4728,3,6458,00,4000,100,50.00000000
4728,3,6458,00,4000,116,160.00000000
4728,3,6656,00,4000,32,80.00000000
4728,3,6656,00,4000,45,200.00000000
4728,3,6656,00,4000,59,180.00000000
4728,3,6656,00,4000,83,50.00000000
4728,3,6656,02,2000,4,300.00000000
4728,3,6656,02,2000,18,50.00000000
4728,3,6656,02,2000,21,50.00000000
4728,3,6658,00,4000,45,260.00000000
4728,3,6658,00,4000,76,300.00000000
4728,3,6658,00,4000,79,300.00000000
4728,3,6658,00,4000,80,130.00000000
4728,3,6658,00,4000,83,110.00000000
4728,3,6658,03,2000,9,300.00000000
4728,3,6658,03,2000,12,300.00000000
4728,3,6658,04,2000,1,300.00000000
4728,3,6658,04,2000,4,300.00000000
4728,3,6658,04,2000,62,300.00000000
4728,3,6658,04,2000,65,300.00000000
4728,3,6658,04,2000,91,300.00000000
4728,3,6854,01,2000,24,130.00000000
4728,3,6854,01,2000,44,100.00000000
4728,3,6854,01,2000,53,110.00000000
4728,3,6854,01,2000,72,50.00000000
4728,3,6856,00,4000,12,180.00000000
4728,3,6856,00,4000,31,100.00000000
4728,3,6856,00,4000,73,180.00000000
4728,3,6858,00,4000,51,70.00000000
4728,3,6858,00,4000,74,50.00000000
4728,3,6858,00,4000,154,110.00000000
4728,3,6858,00,4000,171,100.00000000
4728,3,6858,00,4000,183,130.00000000
4728,3,6858,03,1000,14,200.00000000
4728,3,6858,03,1000,24,130.00000000
4728,3,6858,03,1000,30,110.00000000
4728,3,6858,14,1000,2,110.00000000
4728,3,6860,00,4000,20,200.00000000
4728,3,6860,00,4000,26,200.00000000
4728,3,6860,00,4000,93,130.00000000
4728,3,6860,00,4000,121,65.00000000
4728,3,6860,02,1000,3,200.00000000
4728,4,0000,081,5000,1,350.00000000
4728,4,0000,124,5000,5,2250.00000000
4728,4,5400,00,4000,501,2700.00000000
4728,4,5480,02,2000,3,1400.00000000
4728,4,5486,00,4000,7,510.00000000
4728,4,5486,00,4000,33,510.00000000
4728,4,5486,00,4000,62,460.00000000
4728,4,5486,00,4000,69,660.00000000
4728,4,5486,00,4000,504,470.00000000
4728,4,5486,03,1000,513,460.00000000
4728,4,5488,00,4000,535,750.00000000
4728,4,5488,02,2000,75,400.00000000
4728,4,5488,04,2000,4,750.00000000
4728,4,5488,04,2000,7,570.00000000
4728,4,5488,04,2000,10,750.00000000
4728,4,5488,04,2000,28,650.00000000
4728,4,5488,04,2000,103,750.00000000
4728,4,5488,04,2000,115,650.00000000
4728,4,5488,04,2000,126,750.00000000
4728,4,5488,04,2000,128,460.00000000
4728,4,5480,00,4000,506,1400.00000000
4728,4,5482,00,4000,501,200.00000000
4728,4,5484,00,4000,2,460.00000000
4728,4,5486,00,4000,19,460.00000000
4728,4,5486,00,4000,48,460.00000000
4728,4,5486,03,1000,520,650.00000000
4728,4,5488,00,4000,503,490.00000000
4728,4,5488,02,2000,2,460.00000000
4728,4,5488,02,2000,30,490.00000000
4728,4,5488,02,2000,32,650.00000000
4728,4,5488,02,2000,77,660.00000000
4728,4,5488,04,2000,3,660.00000000
4728,4,5488,04,2000,16,650.00000000
4728,4,5488,04,2000,18,350.00000000
4728,4,5488,04,2000,53,350.00000000
4728,4,5488,04,2000,55,660.00000000
4728,4,5488,04,2000,109,750.00000000
4728,4,5488,04,2000,112,750.00000000
4728,4,5488,04,2000,135,650.00000000
4728,4,5488,04,2000,140,350.00000000
4728,4,5488,11,1000,515,350.00000000
4728,4,5488,11,1000,527,650.00000000
4728,4,5488,11,1000,530,650.00000000
4728,4,5488,11,1000,535,460.00000000
4728,4,5488,11,1000,557,570.00000000
4728,4,5488,12,1000,508,650.00000000
4728,4,5488,12,1000,514,650.00000000
4728,4,5488,15,1000,507,660.00000000
4728,4,5488,15,1000,512,650.00000000
4728,4,5488,15,1000,545,570.00000000
4728,4,5488,15,1000,610,750.00000000
4728,4,5488,15,1000,613,750.00000000
4728,4,5488,15,1000,616,750.00000000
4728,4,5488,15,1000,677,350.00000000
4728,4,5488,16,1000,511,330.00000000
4728,4,5488,16,1000,514,570.00000000
4728,4,5488,16,1000,530,750.00000000
4728,4,5488,16,1000,565,350.00000000
4728,4,5498,07,500,15,580.00000000
4728,4,5498,08,500,11,580.00000000
4728,4,5498,16,500,27,1700.00000000
4728,4,5498,23,500,7,1700.00000000
4728,4,5600,00,4000,5,2350.00000000
4728,4,5602,00,4000,13,2700.00000000
4728,4,5680,01,2000,2,230.00000000
4728,4,5682,03,2000,12,200.00000000
4728,4,5684,00,4000,1,1600.00000000
4728,4,5684,00,4000,525,200.00000000
4728,4,5684,00,4000,541,300.00000000
4728,4,5686,00,4000,14,150.00000000
4728,4,5686,00,4000,22,580.00000000
4728,4,5686,00,4000,25,580.00000000
4728,4,5686,00,4000,507,580.00000000
4728,4,5686,00,4000,517,540.00000000
4728,4,5686,00,4000,525,350.00000000
4728,4,5686,00,4000,528,350.00000000
4728,4,5686,00,4000,533,1100.00000000
4728,4,5686,00,4000,559,580.00000000
4728,4,5686,00,4000,562,580.00000000
4728,4,5686,00,4000,566,1000.00000000
4728,4,5686,00,4000,623,580.00000000
4728,4,5686,00,4000,644,350.00000000
4728,4,5686,00,4000,682,350.00000000
4728,4,5686,00,4000,942,14500.00000000
4728,4,5686,00,4000,968,14500.00000000
4728,4,5686,00,4000,974,14500.00000000
4728,4,5686,00,4000,1000,14500.00000000
4728,4,5686,00,4000,1003,14500.00000000
4728,4,5686,00,4000,1006,14500.00000000
4728,4,5686,01,2000,6,350.00000000
4728,4,5686,01,2000,46,580.00000000
4728,4,5686,01,2000,49,580.00000000
4728,4,5686,04,2000,69,580.00000000
4728,4,5686,04,2000,93,1000.00000000
4728,4,5686,04,2000,95,880.00000000
4728,4,5686,04,2000,96,1000.00000000
4728,4,5686,04,2000,121,580.00000000
4728,4,5688,00,4000,533,650.00000000
4728,4,5688,00,4000,542,2700.00000000
4728,4,5688,00,4000,548,1950.00000000
4728,4,5688,00,4000,567,1500.00000000
4728,4,5688,00,4000,570,1500.00000000
4728,4,5688,00,4000,571,750.00000000
4728,4,5688,00,4000,585,2350.00000000
4728,4,5688,00,4000,591,650.00000000
4728,4,5688,00,4000,678,650.00000000
4728,4,5688,00,4000,684,650.00000000
4728,4,5688,00,4000,687,650.00000000
4728,4,5688,00,4000,744,460.00000000
4728,4,5688,00,4000,747,350.00000000
4728,4,5688,00,4000,758,580.00000000
4728,4,5688,01,1000,526,650.00000000
4728,4,5892,00,4000,570,7500.00000000
4728,4,5892,02,2000,11,1650.00000000
4728,4,5892,02,2000,38,6150.00000000
4728,4,5892,02,2000,67,7000.00000000
4728,4,5892,02,2000,68,2500.00000000
4728,4,5892,02,2000,158,2500.00000000
4728,4,5892,04,2000,13,7000.00000000
4728,4,5892,04,2000,22,480.00000000
4728,4,5892,04,2000,43,2500.00000000
4728,4,5892,04,2000,46,2500.00000000
4728,4,5892,04,2000,54,480.00000000
4728,4,5894,00,4000,16,3150.00000000
4728,4,5894,00,4000,501,3250.00000000
4728,4,5894,00,4000,509,5250.00000000
4728,4,5894,00,4000,582,7000.00000000
4728,4,5894,00,4000,597,480.00000000
4728,4,5894,00,4000,600,480.00000000
4728,4,5894,00,4000,603,480.00000000
4728,4,5894,02,1000,20,2500.00000000
4728,4,5894,02,1000,29,2500.00000000
4728,4,5894,02,2000,22,2500.00000000
4728,4,5894,02,2000,47,7000.00000000
4728,4,5894,02,2000,53,7000.00000000
4728,4,5894,02,2000,65,480.00000000
4728,4,5894,03,1000,6,2500.00000000
4728,4,5894,03,1000,7,2200.00000000
4728,4,5894,03,1000,41,2500.00000000
4728,4,5894,03,1000,55,480.00000000
4728,4,5894,03,1000,60,1900.00000000
4728,4,5894,03,1000,65,2200.00000000
4728,4,5894,03,1000,68,2200.00000000
4728,4,5894,03,1000,91,4300.00000000
4728,4,5894,03,1000,99,2500.00000000
4728,4,5894,03,1000,102,2500.00000000
4728,4,5894,03,1000,105,2500.00000000
4728,4,5894,03,1000,110,3250.00000000
4728,4,5894,03,1000,129,4300.00000000
4728,4,5894,03,1000,145,480.00000000
4728,4,5894,03,1000,148,480.00000000
4728,4,5894,03,2000,11,2500.00000000
4728,4,5894,04,1000,1,2500.00000000
4728,4,5894,04,1000,4,2500.00000000
4728,4,5894,04,1000,59,2500.00000000
4728,4,5894,04,1000,510,4300.00000000
4728,4,5894,04,1000,513,4300.00000000
4728,4,5894,04,2000,87,2500.00000000
4728,4,5894,04,2000,123,2200.00000000
4728,4,5896,00,4000,26,4300.00000000
4728,4,5896,00,4000,47,3000.00000000
4728,4,5896,00,4000,79,3000.00000000
4728,4,5896,00,4000,102,3000.00000000
4728,4,5896,00,4000,131,3000.00000000
4728,4,5896,00,4000,140,3000.00000000
4728,4,5896,00,4000,166,3000.00000000
4728,4,5896,00,4000,303,10000.00000000
4728,4,5896,00,4000,329,10000.00000000
4728,4,5896,00,4000,335,10000.00000000
4728,4,5896,02,2000,23,2650.00000000
4728,4,5896,04,1000,506,6550.00000000
4728,4,5896,04,2000,4,1900.00000000
4728,4,5896,04,2000,5,2250.00000000
4728,4,5896,04,2000,10,2650.00000000
4728,4,5896,04,2000,24,3000.00000000
4728,4,5896,04,2000,27,3000.00000000
4728,4,5896,04,2000,36,7900.00000000
4728,4,5896,04,2000,39,7900.00000000
4728,4,5896,08,1000,577,3000.00000000
4728,4,5896,08,1000,580,3000.00000000
4728,4,5896,08,1000,609,3000.00000000
4728,4,5896,08,1000,612,3000.00000000
4728,4,5896,08,1000,638,3000.00000000
4728,4,5896,11,1000,508,3000.00000000
4728,4,5896,11,1000,514,3000.00000000
4728,4,5896,11,1000,517,3000.00000000
4728,4,5896,11,1000,540,3000.00000000
4728,4,5896,11,1000,543,3000.00000000
4728,4,5896,11,1000,546,3000.00000000
4728,4,5896,11,1000,578,3000.00000000
4728,4,5896,12,1000,518,3000.00000000
4728,4,5896,12,1000,559,7900.00000000
4728,4,5896,12,1000,643,3000.00000000
4728,4,5896,12,1000,655,700.00000000
4728,4,5896,15,1000,27,2500.00000000
4728,4,5896,15,1000,58,7000.00000000
4728,4,5896,15,1000,61,7000.00000000
4728,4,5896,16,1000,10,3750.00000000
4728,4,5896,16,1000,567,3000.00000000
4728,4,5896,16,1000,573,10500.00000000
4728,4,5896,16,1000,576,700.00000000
4728,4,5896,16,1000,637,700.00000000
4728,4,5896,16,1000,639,4300.00000000
4728,4,5896,16,1000,655,9200.00000000
4728,4,5686,00,4000,672,350.00000000
4728,4,5686,00,4000,675,580.00000000
4728,4,5686,00,4000,906,14500.00000000
4728,4,5686,00,4000,938,14500.00000000
4728,4,5686,00,4000,941,14500.00000000
4728,4,5686,00,4000,996,14500.00000000
4728,4,5686,01,2000,29,540.00000000
4728,4,5686,01,2000,40,580.00000000
4728,4,5686,04,1000,2,460.00000000
4728,4,5686,04,2000,7,1000.00000000
4728,4,5686,04,2000,36,1000.00000000
4728,4,5686,04,2000,39,1000.00000000
4728,4,5686,04,2000,89,580.00000000
4728,4,5686,04,2000,109,580.00000000
4728,4,5686,04,2000,118,580.00000000
4728,4,5688,00,4000,505,350.00000000
4728,4,5688,00,4000,587,650.00000000
4728,4,5688,00,4000,593,2700.00000000
4728,4,5688,00,4000,612,1250.00000000
4728,4,5688,00,4000,629,1500.00000000
4728,4,5688,00,4000,677,650.00000000
4728,4,5688,00,4000,683,650.00000000
4728,4,5688,00,4000,720,580.00000000
4728,4,5688,00,4000,726,750.00000000
4728,4,5688,00,4000,748,510.00000000
4728,4,5688,01,1000,27,460.00000000
4728,4,5688,01,1000,522,650.00000000
4728,4,5688,01,2000,15,350.00000000
4728,4,5688,01,2000,17,460.00000000
4728,4,5688,01,2000,23,460.00000000
4728,4,5688,01,2000,47,580.00000000
4728,4,5688,01,2000,53,580.00000000
4728,4,5688,02,1000,6,580.00000000
4728,4,5688,03,2000,20,750.00000000
4728,4,5688,03,2000,78,350.00000000
4728,4,5688,03,2000,133,580.00000000
4728,4,5688,03,2000,168,580.00000000
4728,4,5688,03,2000,170,460.00000000
4728,4,5688,03,2000,197,350.00000000
4728,4,5688,03,2000,226,350.00000000
4728,4,5688,03,2000,229,750.00000000
4728,4,5688,03,2000,232,660.00000000
4728,4,5688,03,2000,235,750.00000000
4728,4,5688,03,2000,290,580.00000000
4728,4,5688,03,2000,319,580.00000000
4728,4,5688,03,2000,322,350.00000000
4728,4,5688,03,2000,342,580.00000000
4728,4,5688,05,1000,10,580.00000000
4728,4,5688,05,1000,13,580.00000000
4728,4,5688,05,1000,16,580.00000000
4728,4,5688,06,1000,20,490.00000000
4728,4,5688,06,1000,22,460.00000000
4728,4,5688,06,1000,45,1450.00000000
4728,4,5688,06,1000,48,1450.00000000
4728,4,5688,06,1000,77,1450.00000000
4728,4,5688,07,1000,22,460.00000000
4728,4,5688,10,1000,1,460.00000000
4728,4,5688,10,1000,2,570.00000000
4728,4,5688,11,1000,4,1650.00000000
4728,4,5688,11,1000,12,3100.00000000
4728,4,5688,11,1000,41,570.00000000
4728,4,5688,11,1000,70,570.00000000
4728,4,5688,11,1000,100,650.00000000
4728,4,5688,11,1000,126,1950.00000000
4728,4,5688,12,1000,43,650.00000000
4728,4,5688,12,1000,48,3100.00000000
4728,4,5688,12,1000,78,2700.00000000
4728,4,5688,12,1000,504,350.00000000
4728,4,5688,12,1000,510,350.00000000
4728,4,5688,12,1000,525,650.00000000
4728,4,5688,12,1000,531,2700.00000000
4728,4,5688,12,1000,562,2700.00000000
4728,4,5688,12,1000,594,2700.00000000
4728,4,5688,12,1000,600,3100.00000000
4728,4,5688,12,1000,612,650.00000000
4728,4,5688,12,1000,647,650.00000000
4728,4,5688,12,1000,652,2700.00000000
4728,4,5688,12,1000,661,3100.00000000
4728,4,5688,16,1000,38,580.00000000
4728,4,5688,16,1000,67,580.00000000
4728,4,5688,16,1000,96,580.00000000
4728,4,5690,13,1000,513,570.00000000
4728,4,5690,13,1000,516,570.00000000
4728,4,5690,13,1000,534,650.00000000
4728,4,5690,13,1000,572,650.00000000
4728,4,5690,13,1000,574,350.00000000
4728,4,5690,13,1000,580,570.00000000
4728,4,5692,00,4000,6,600.00000000
4728,4,5692,00,4000,12,460.00000000
4728,4,5800,04,1000,1,7000.00000000
4728,4,5800,04,1000,22,1200.00000000
4728,4,5800,04,1000,30,7000.00000000
4728,4,5800,12,1000,102,32000.00000000
4728,4,5800,12,1000,529,9950.00000000
4728,4,5800,12,1000,569,28000.00000000
4728,4,5800,12,1000,581,32000.00000000
4728,4,5800,12,1000,601,34000.00000000
4728,4,5800,12,1000,610,15500.00000000
4728,4,5800,12,1000,642,32000.00000000
4728,4,5800,12,1000,645,32000.00000000
4728,4,5800,12,1000,648,32000.00000000
4728,4,5800,12,1000,677,32000.00000000
4728,4,5800,12,1000,735,16000.00000000
4728,4,5800,12,1000,758,32000.00000000
4728,4,5800,12,1000,761,32000.00000000
4728,4,5800,12,1000,767,32000.00000000
4728,4,5800,12,1000,796,32000.00000000
4728,4,5800,12,1000,822,32000.00000000
4728,4,5800,12,1000,825,32000.00000000
4728,4,5800,12,1000,828,32000.00000000
4728,4,5800,12,1000,851,32000.00000000
